rowID,hpwren_timestamp,air_pressure,air_temp,avg_wind_direction,avg_wind_speed,max_wind_direction,max_wind_speed,min_wind_direction,min_wind_speed,rain_accumulation,rain_duration,relative_humidity,time
414,2024-01-01 06:53:00,1013.71,6.61,345,2.24,12,3.17,349,1.6,0.0,0.0,51.69,2024-01-01 06:53:00
415,2024-01-01 06:54:00,1013.75,6.14,80,2.15,270,2.16,165,1.38,0.0,0.0,43.96,2024-01-01 06:54:00
416,2024-01-01 06:55:00,1012.91,5.6,155,2.48,291,3.23,300,2.11,0.0,0.0,44.62,2024-01-01 06:55:00
417,2024-01-01 06:56:00,1013.95,6.75,274,1.6,219,2.5,279,0.64,0.0,0.0,58.38,2024-01-01 06:56:00
418,2024-01-01 06:57:00,1013.12,6.03,282,2.02,14,2.16,157,1.2,0.0,0.0,45.27,2024-01-01 06:57:00
419,2024-01-01 06:58:00,1013.39,6.56,248,1.32,237,1.42,248,0.47,0.0,0.0,44.23,2024-01-01 06:58:00
420,2024-01-01 06:59:00,1013.38,6.0,146,2.35,116,2.77,180,2.18,0.0,0.0,55.69,2024-01-01 06:59:00
421,2024-01-01 07:00:00,1013.18,7.0,6,2.26,330,3.19,190,1.99,0.0,0.0,51.69,2024-01-01 07:00:00
422,2024-01-01 07:01:00,1013.66,6.84,156,2.25,55,2.79,138,1.96,0.0,0.0,45.31,2024-01-01 07:01:00
423,2024-01-01 07:02:00,1013.65,5.84,170,2.0,350,2.53,77,1.73,0.0,0.0,51.08,2024-01-01 07:02:00
424,2024-01-01 07:03:00,1012.38,6.45,68,2.21,131,2.35,335,1.35,0.0,0.0,44.87,2024-01-01 07:03:00
425,2024-01-01 07:04:00,1013.9,6.28,93,2.8,225,2.8,49,2.77,0.0,0.0,55.5,2024-01-01 07:04:00
426,2024-01-01 07:05:00,1012.42,6.64,185,1.86,307,2.67,84,1.78,0.0,0.0,55.31,2024-01-01 07:05:00
427,2024-01-01 07:06:00,1013.77,5.48,169,2.07,221,2.16,182,1.8,0.0,0.0,52.66,2024-01-01 07:06:00
428,2024-01-01 07:07:00,1013.81,6.3,203,1.46,172,2.09,182,1.26,0.0,0.0,51.81,2024-01-01 07:07:00
429,2024-01-01 07:08:00,1012.7,6.49,41,1.57,339,2.48,3,1.34,0.0,0.0,58.81,2024-01-01 07:08:00
430,2024-01-01 07:09:00,1013.04,5.08,12,2.05,284,2.26,316,1.25,0.0,0.0,50.0,2024-01-01 07:09:00
431,2024-01-01 07:10:00,1012.7,5.36,153,2.55,308,3.22,110,1.99,0.0,0.0,44.09,2024-01-01 07:10:00
432,2024-01-01 07:11:00,1013.14,4.93,273,1.87,156,1.95,333,1.86,0.0,0.0,52.25,2024-01-01 07:11:00
433,2024-01-01 07:12:00,1013.1,5.82,297,1.88,150,2.48,338,1.45,0.0,0.0,60.43,2024-01-01 07:12:00
434,2024-01-01 07:13:00,1013.64,6.31,50,1.8,184,1.96,250,1.39,0.0,0.0,44.93,2024-01-01 07:13:00
435,2024-01-01 07:14:00,1013.91,6.7,211,1.73,177,2.47,132,1.62,0.0,0.0,48.19,2024-01-01 07:14:00
436,2024-01-01 07:15:00,1013.95,5.98,143,2.15,20,2.45,99,1.47,0.0,0.0,52.08,2024-01-01 07:15:00
437,2024-01-01 07:16:00,1012.97,6.76,356,1.25,111,1.71,171,0.55,0.0,0.0,49.73,2024-01-01 07:16:00
438,2024-01-01 07:17:00,1013.15,5.25,2,2.64,170,3.24,286,1.92,0.0,0.0,45.09,2024-01-01 07:17:00
439,2024-01-01 07:18:00,1012.41,5.09,253,1.67,137,1.84,118,0.94,0.0,0.0,55.61,2024-01-01 07:18:00
440,2024-01-01 07:19:00,1012.85,5.91,334,2.36,232,3.1,349,2.36,0.0,0.0,61.6,2024-01-01 07:19:00
441,2024-01-01 07:20:00,1013.73,6.13,255,1.37,331,1.67,174,0.42,0.0,0.0,50.98,2024-01-01 07:20:00
442,2024-01-01 07:21:00,1014.06,5.92,97,2.33,29,2.99,29,1.52,0.0,0.0,45.48,2024-01-01 07:21:00
443,2024-01-01 07:22:00,1012.63,4.9,172,2.34,306,2.5,54,1.44,0.0,0.0,42.26,2024-01-01 07:22:00
444,2024-01-01 07:23:00,1012.95,5.89,149,2.19,160,2.88,195,2.17,0.0,0.0,51.29,2024-01-01 07:23:00
445,2024-01-01 07:24:00,1013.24,5.28,278,1.5,77,1.63,40,0.57,0.0,0.0,55.52,2024-01-01 07:24:00
446,2024-01-01 07:25:00,1013.39,6.27,58,2.12,277,2.55,172,1.31,0.0,0.0,52.38,2024-01-01 07:25:00
447,2024-01-01 07:26:00,1012.85,6.11,112,1.41,319,1.66,329,0.57,0.0,0.0,49.99,2024-01-01 07:26:00
448,2024-01-01 07:27:00,1013.46,5.46,323,1.87,20,2.62,218,1.78,0.0,0.0,47.05,2024-01-01 07:27:00
449,2024-01-01 07:28:00,1013.01,5.67,242,2.51,142,2.77,207,1.77,0.0,0.0,44.54,2024-01-01 07:28:00
450,2024-01-01 07:29:00,1013.24,5.4,309,2.4,35,3.28,157,1.44,0.0,0.0,54.17,2024-01-01 07:29:00
451,2024-01-01 07:30:00,1013.52,5.89,56,2.01,302,2.9,332,1.33,0.0,0.0,54.57,2024-01-01 07:30:00
452,2024-01-01 07:31:00,1013.25,6.4,59,1.51,213,1.71,227,0.94,0.0,0.0,42.27,2024-01-01 07:31:00
453,2024-01-01 07:32:00,1013.03,5.43,328,2.32,31,2.93,84,1.37,0.0,0.0,57.95,2024-01-01 07:32:00
454,2024-01-01 07:33:00,1013.2,6.17,215,2.01,185,2.1,172,1.57,0.0,0.0,52.87,2024-01-01 07:33:00
455,2024-01-01 07:34:00,1013.21,5.65,232,0.84,173,1.23,244,0.24,0.0,0.0,57.0,2024-01-01 07:34:00
456,2024-01-01 07:35:00,1013.06,5.52,54,2.39,53,3.1,359,1.91,0.0,0.0,43.29,2024-01-01 07:35:00
457,2024-01-01 07:36:00,1013.12,5.86,207,1.99,160,2.65,172,1.06,0.0,0.0,43.17,2024-01-01 07:36:00
458,2024-01-01 07:37:00,1014.05,5.39,62,2.6,249,3.22,334,2.52,0.0,0.0,49.26,2024-01-01 07:37:00
459,2024-01-01 07:38:00,1013.53,5.63,183,1.45,250,1.73,211,0.95,0.0,0.0,52.51,2024-01-01 07:38:00
460,2024-01-01 07:39:00,1013.1,5.31,310,0.41,278,0.79,83,-0.28,0.0,0.0,58.98,2024-01-01 07:39:00
461,2024-01-01 07:40:00,1013.6,6.89,280,2.14,170,2.24,172,1.35,0.0,0.0,53.53,2024-01-01 07:40:00
462,2024-01-01 07:41:00,1013.08,5.92,25,2.15,182,2.87,182,1.57,0.0,0.0,48.79,2024-01-01 07:41:00
463,2024-01-01 07:42:00,1013.84,5.55,176,1.15,1,1.65,132,0.24,0.0,0.0,44.87,2024-01-01 07:42:00
464,2024-01-01 07:43:00,1013.43,6.01,62,1.51,193,2.22,287,0.57,0.0,0.0,56.15,2024-01-01 07:43:00
465,2024-01-01 07:44:00,1013.2,5.84,72,3.38,165,3.63,261,3.32,0.0,0.0,45.18,2024-01-01 07:44:00
466,2024-01-01 07:45:00,1013.47,5.79,334,1.85,246,2.17,349,1.45,0.0,0.0,58.14,2024-01-01 07:45:00
467,2024-01-01 07:46:00,1012.46,6.2,166,2.37,243,2.7,281,2.35,0.0,0.0,48.58,2024-01-01 07:46:00
468,2024-01-01 07:47:00,1012.69,6.27,224,1.67,109,1.7,292,1.34,0.0,0.0,57.95,2024-01-01 07:47:00
469,2024-01-01 07:48:00,1012.65,5.63,64,0.95,322,1.29,268,0.41,0.0,0.0,53.39,2024-01-01 07:48:00
470,2024-01-01 07:49:00,1013.32,5.6,68,1.91,70,2.71,348,1.0,0.0,0.0,49.32,2024-01-01 07:49:00
471,2024-01-01 07:50:00,1014.12,5.75,8,1.87,163,2.77,196,1.02,0.0,0.0,47.4,2024-01-01 07:50:00
472,2024-01-01 07:51:00,1014.37,4.73,235,1.8,284,2.32,24,1.67,0.0,0.0,48.3,2024-01-01 07:51:00
473,2024-01-01 07:52:00,1013.57,5.13,197,1.94,112,2.4,140,1.85,0.0,0.0,52.14,2024-01-01 07:52:00
474,2024-01-01 07:53:00,1013.5,6.56,172,2.13,227,2.16,222,1.54,0.0,0.0,50.39,2024-01-01 07:53:00
475,2024-01-01 07:54:00,1012.35,6.7,281,1.92,300,2.8,19,1.39,0.0,0.0,47.03,2024-01-01 07:54:00
476,2024-01-01 07:55:00,1012.98,5.75,27,1.37,15,1.38,246,1.1,0.0,0.0,49.17,2024-01-01 07:55:00
477,2024-01-01 07:56:00,1012.86,6.16,295,2.24,30,3.18,327,1.34,0.0,0.0,50.39,2024-01-01 07:56:00
478,2024-01-01 07:57:00,1012.94,6.03,133,1.03,161,1.52,200,0.1,0.0,0.0,39.36,2024-01-01 07:57:00
479,2024-01-01 07:58:00,1013.17,7.41,26,0.97,305,1.31,114,0.57,0.0,0.0,52.29,2024-01-01 07:58:00
480,2024-01-01 07:59:00,1013.01,6.43,37,2.37,192,3.29,188,1.48,0.0,0.0,45.1,2024-01-01 07:59:00
481,2024-01-01 08:00:00,1012.26,5.8,195,2.25,209,2.27,25,1.87,0.0,0.0,44.23,2024-01-01 08:00:00
482,2024-01-01 08:01:00,1013.62,5.39,202,1.97,231,2.55,53,1.23,0.0,0.0,41.56,2024-01-01 08:01:00
483,2024-01-01 08:02:00,1012.71,5.06,84,1.3,183,1.85,169,0.82,0.0,0.0,41.03,2024-01-01 08:02:00
484,2024-01-01 08:03:00,1013.37,5.96,319,1.65,14,1.87,10,1.53,0.0,0.0,43.22,2024-01-01 08:03:00
485,2024-01-01 08:04:00,1014.29,5.48,29,1.87,304,2.3,26,0.94,0.0,0.0,46.45,2024-01-01 08:04:00
486,2024-01-01 08:05:00,1012.79,5.14,98,1.2,208,1.85,349,0.75,0.0,0.0,59.77,2024-01-01 08:05:00
487,2024-01-01 08:06:00,1011.98,5.53,189,1.63,171,2.36,82,0.9,0.0,0.0,47.37,2024-01-01 08:06:00
488,2024-01-01 08:07:00,1013.11,5.31,11,2.33,265,2.33,289,1.96,0.0,0.0,50.89,2024-01-01 08:07:00
489,2024-01-01 08:08:00,1013.8,6.69,90,2.71,19,3.65,37,2.69,0.0,0.0,52.0,2024-01-01 08:08:00
490,2024-01-01 08:09:00,1014.23,6.29,29,1.79,69,1.95,86,1.69,0.0,0.0,50.66,2024-01-01 08:09:00
491,2024-01-01 08:10:00,1012.64,5.84,212,2.38,7,2.61,320,1.88,0.0,0.0,49.61,2024-01-01 08:10:00
492,2024-01-01 08:11:00,1013.5,6.58,37,1.04,33,1.3,155,0.35,0.0,0.0,44.02,2024-01-01 08:11:00
493,2024-01-01 08:12:00,1013.02,5.88,340,2.33,223,2.37,307,2.0,0.0,0.0,57.25,2024-01-01 08:12:00
494,2024-01-01 08:13:00,1013.2,5.41,59,1.6,178,1.72,285,0.9,0.0,0.0,59.04,2024-01-01 08:13:00
495,2024-01-01 08:14:00,1014.57,6.6,293,2.15,245,3.14,185,1.45,0.0,0.0,41.59,2024-01-01 08:14:00
496,2024-01-01 08:15:00,1012.5,6.1,359,1.88,259,2.2,181,1.18,0.0,0.0,44.88,2024-01-01 08:15:00
497,2024-01-01 08:16:00,1013.38,5.31,142,2.66,107,2.78,142,2.17,0.0,0.0,48.6,2024-01-01 08:16:00
498,2024-01-01 08:17:00,1013.48,5.73,179,1.56,241,1.67,205,0.65,0.0,0.0,45.18,2024-01-01 08:17:00
499,2024-01-01 08:18:00,1013.79,5.39,284,2.31,23,3.03,141,1.82,0.0,0.0,52.53,2024-01-01 08:18:00
500,2024-01-01 08:19:00,1013.3,5.13,111,1.86,215,2.71,184,1.41,0.0,0.0,46.36,2024-01-01 08:19:00
501,2024-01-01 08:20:00,1013.4,6.28,229,1.92,54,2.18,240,1.72,0.0,0.0,60.83,2024-01-01 08:20:00
502,2024-01-01 08:21:00,1013.05,6.77,20,1.91,25,1.93,7,1.6,0.0,0.0,55.95,2024-01-01 08:21:00
503,2024-01-01 08:22:00,1013.38,5.11,144,1.58,280,1.8,71,1.54,0.0,0.0,51.06,2024-01-01 08:22:00
504,2024-01-01 08:23:00,1013.08,6.09,145,1.99,291,2.05,287,1.36,0.0,0.0,55.13,2024-01-01 08:23:00
505,2024-01-01 08:24:00,1013.56,5.48,315,1.97,326,2.07,94,1.72,0.0,0.0,55.53,2024-01-01 08:24:00
506,2024-01-01 08:25:00,1013.07,5.56,165,2.12,185,2.55,156,1.82,0.0,0.0,47.18,2024-01-01 08:25:00
507,2024-01-01 08:26:00,1013.44,5.51,139,2.04,11,2.27,40,1.27,0.0,0.0,45.92,2024-01-01 08:26:00
508,2024-01-01 08:27:00,1013.24,5.37,202,2.4,128,2.92,330,2.07,0.0,0.0,50.39,2024-01-01 08:27:00
509,2024-01-01 08:28:00,1013.81,5.82,243,2.46,207,2.71,300,2.22,0.0,0.0,54.31,2024-01-01 08:28:00
510,2024-01-01 08:29:00,1013.22,5.38,112,1.47,132,2.41,268,1.3,0.0,0.0,50.7,2024-01-01 08:29:00
511,2024-01-01 08:30:00,1012.36,5.93,200,2.43,338,3.34,154,1.66,0.0,0.0,42.12,2024-01-01 08:30:00
512,2024-01-01 08:31:00,1013.88,5.77,313,1.41,195,1.98,274,1.28,0.0,0.0,45.99,2024-01-01 08:31:00
513,2024-01-01 08:32:00,1012.8,5.67,258,2.29,261,2.64,153,1.84,0.0,0.0,49.63,2024-01-01 08:32:00
514,2024-01-01 08:33:00,1012.92,5.33,254,2.31,281,2.69,52,1.8,0.0,0.0,49.62,2024-01-01 08:33:00
515,2024-01-01 08:34:00,1012.95,5.49,22,1.04,102,1.45,178,0.35,0.0,0.0,59.86,2024-01-01 08:34:00
516,2024-01-01 08:35:00,1013.94,6.16,245,2.05,119,2.78,239,1.42,0.0,0.0,43.07,2024-01-01 08:35:00
517,2024-01-01 08:36:00,1012.18,6.03,338,1.77,182,2.22,136,0.96,0.0,0.0,52.53,2024-01-01 08:36:00
518,2024-01-01 08:37:00,1014.82,5.29,310,1.62,8,2.48,254,1.58,0.0,0.0,57.45,2024-01-01 08:37:00
519,2024-01-01 08:38:00,1013.78,5.82,317,2.68,44,3.62,223,2.38,0.0,0.0,61.36,2024-01-01 08:38:00
520,2024-01-01 08:39:00,1013.36,6.14,86,1.67,243,2.01,179,1.39,0.0,0.0,47.98,2024-01-01 08:39:00
521,2024-01-01 08:40:00,1013.22,4.93,218,1.6,269,2.16,181,1.45,0.0,0.0,52.46,2024-01-01 08:40:00
522,2024-01-01 08:41:00,1013.39,6.03,355,2.04,111,2.14,258,1.75,0.0,0.0,52.85,2024-01-01 08:41:00
523,2024-01-01 08:42:00,1013.51,5.43,26,2.34,54,2.54,242,2.03,0.0,0.0,50.98,2024-01-01 08:42:00
524,2024-01-01 08:43:00,1013.57,6.04,289,1.93,14,2.34,95,1.41,0.0,0.0,49.51,2024-01-01 08:43:00
525,2024-01-01 08:44:00,1013.53,5.37,288,2.58,36,2.79,196,1.92,0.0,0.0,52.18,2024-01-01 08:44:00
526,2024-01-01 08:45:00,1013.29,4.85,347,2.27,177,3.15,13,1.89,0.0,0.0,37.34,2024-01-01 08:45:00
527,2024-01-01 08:46:00,1013.15,4.94,222,0.91,126,1.07,119,0.19,0.0,0.0,53.41,2024-01-01 08:46:00
528,2024-01-01 08:47:00,1013.17,5.77,351,1.74,116,2.2,268,1.4,0.0,0.0,50.63,2024-01-01 08:47:00
529,2024-01-01 08:48:00,1013.15,5.87,177,1.72,339,2.33,170,1.43,0.0,0.0,48.89,2024-01-01 08:48:00
530,2024-01-01 08:49:00,1013.82,5.29,147,2.24,71,2.93,71,1.7,0.0,0.0,60.23,2024-01-01 08:49:00
531,2024-01-01 08:50:00,1013.55,6.06,226,0.69,351,1.07,178,0.67,0.0,0.0,46.63,2024-01-01 08:50:00
532,2024-01-01 08:51:00,1011.78,4.9,350,3.27,110,4.14,169,3.19,0.0,0.0,47.98,2024-01-01 08:51:00
533,2024-01-01 08:52:00,1013.58,5.7,185,2.27,148,2.84,158,1.85,0.0,0.0,59.96,2024-01-01 08:52:00
534,2024-01-01 08:53:00,1013.35,5.12,293,2.07,184,2.51,153,1.13,0.0,0.0,45.84,2024-01-01 08:53:00
535,2024-01-01 08:54:00,1013.24,5.4,40,2.59,104,2.66,81,1.87,0.0,0.0,47.25,2024-01-01 08:54:00
536,2024-01-01 08:55:00,1013.06,5.75,190,3.17,146,3.63,56,3.08,0.0,0.0,49.26,2024-01-01 08:55:00
537,2024-01-01 08:56:00,1013.81,5.29,78,2.44,220,3.26,6,1.59,0.0,0.0,54.2,2024-01-01 08:56:00
538,2024-01-01 08:57:00,1013.72,5.52,204,2.47,313,3.08,111,1.74,0.0,0.0,51.04,2024-01-01 08:57:00
539,2024-01-01 08:58:00,1012.86,6.22,277,2.07,350,2.9,47,1.46,0.0,0.0,43.54,2024-01-01 08:58:00
540,2024-01-01 08:59:00,1013.45,5.42,271,1.93,5,2.42,79,1.11,0.0,0.0,47.34,2024-01-01 08:59:00
541,2024-01-01 09:00:00,1012.76,6.12,31,1.76,259,1.88,315,1.36,0.0,0.0,46.96,2024-01-01 09:00:00
542,2024-01-01 09:01:00,1012.56,5.14,141,1.59,298,1.6,32,1.37,0.0,0.0,49.61,2024-01-01 09:01:00
543,2024-01-01 09:02:00,1012.94,5.97,250,1.66,348,1.96,114,1.15,0.0,0.0,52.13,2024-01-01 09:02:00
544,2024-01-01 09:03:00,1013.68,6.42,293,1.32,41,2.02,2,0.77,0.0,0.0,52.09,2024-01-01 09:03:00
545,2024-01-01 09:04:00,1013.73,4.46,97,1.96,258,2.75,3,1.42,0.0,0.0,41.12,2024-01-01 09:04:00
546,2024-01-01 09:05:00,1013.51,5.29,135,1.16,270,1.46,355,0.59,0.0,0.0,55.32,2024-01-01 09:05:00
547,2024-01-01 09:06:00,1013.61,5.98,276,2.1,46,2.6,259,1.15,0.0,0.0,51.26,2024-01-01 09:06:00
548,2024-01-01 09:07:00,1013.51,5.58,311,1.98,84,2.4,41,1.08,0.0,0.0,56.92,2024-01-01 09:07:00
549,2024-01-01 09:08:00,1012.93,5.87,301,2.07,173,2.48,8,1.19,0.0,0.0,52.22,2024-01-01 09:08:00
550,2024-01-01 09:09:00,1013.47,5.38,42,1.74,57,1.97,306,0.94,0.0,0.0,55.51,2024-01-01 09:09:00
551,2024-01-01 09:10:00,1013.65,5.72,119,3.54,198,3.68,144,2.6,0.0,0.0,52.33,2024-01-01 09:10:00
552,2024-01-01 09:11:00,1013.63,5.59,219,2.68,208,2.88,96,2.58,0.0,0.0,56.73,2024-01-01 09:11:00
553,2024-01-01 09:12:00,1013.84,6.25,45,1.38,247,1.44,275,1.11,0.0,0.0,52.61,2024-01-01 09:12:00
554,2024-01-01 09:13:00,1013.6,5.79,235,2.12,210,2.32,141,1.62,0.0,0.0,49.51,2024-01-01 09:13:00
555,2024-01-01 09:14:00,1013.43,5.83,47,1.7,38,1.71,277,0.85,0.0,0.0,61.36,2024-01-01 09:14:00
556,2024-01-01 09:15:00,1013.79,5.45,197,1.49,251,2.12,26,0.98,0.0,0.0,54.45,2024-01-01 09:15:00
557,2024-01-01 09:16:00,1013.24,5.41,83,1.33,130,1.65,42,0.58,0.0,0.0,52.87,2024-01-01 09:16:00
558,2024-01-01 09:17:00,1012.81,5.44,30,2.22,290,3.19,130,2.08,0.0,0.0,43.62,2024-01-01 09:17:00
559,2024-01-01 09:18:00,1013.17,5.85,160,1.66,249,1.85,215,1.41,0.0,0.0,43.56,2024-01-01 09:18:00
560,2024-01-01 09:19:00,1012.88,5.44,70,2.48,51,2.83,93,1.75,0.0,0.0,51.46,2024-01-01 09:19:00
561,2024-01-01 09:20:00,1012.91,5.79,7,2.5,13,2.86,7,2.34,0.0,0.0,50.73,2024-01-01 09:20:00
562,2024-01-01 09:21:00,1013.18,6.68,51,2.69,155,2.7,85,2.34,0.0,0.0,46.93,2024-01-01 09:21:00
563,2024-01-01 09:22:00,1012.85,6.07,44,1.57,29,2.41,344,1.31,0.0,0.0,50.7,2024-01-01 09:22:00
564,2024-01-01 09:23:00,1013.1,5.47,292,2.24,89,2.27,137,1.89,0.0,0.0,57.94,2024-01-01 09:23:00
565,2024-01-01 09:24:00,1012.3,6.23,299,2.32,166,3.26,245,1.61,0.0,0.0,53.48,2024-01-01 09:24:00
566,2024-01-01 09:25:00,1013.36,5.42,37,1.76,350,2.65,20,1.39,0.0,0.0,44.29,2024-01-01 09:25:00
567,2024-01-01 09:26:00,1013.25,4.6,354,1.61,68,2.15,264,1.05,0.0,0.0,49.44,2024-01-01 09:26:00
568,2024-01-01 09:27:00,1012.84,5.12,230,2.8,162,3.34,147,2.7,0.0,0.0,45.98,2024-01-01 09:27:00
569,2024-01-01 09:28:00,1013.58,4.68,261,2.11,241,2.76,183,1.3,0.0,0.0,48.06,2024-01-01 09:28:00
570,2024-01-01 09:29:00,1013.72,5.44,67,2.32,51,2.71,226,1.95,0.0,0.0,47.93,2024-01-01 09:29:00
571,2024-01-01 09:30:00,1012.45,5.62,178,1.59,141,2.24,291,0.94,0.0,0.0,47.61,2024-01-01 09:30:00
572,2024-01-01 09:31:00,1012.87,6.44,356,1.39,62,1.43,35,0.66,0.0,0.0,43.72,2024-01-01 09:31:00
573,2024-01-01 09:32:00,1012.87,5.77,185,1.72,291,1.77,245,1.51,0.0,0.0,49.36,2024-01-01 09:32:00
574,2024-01-01 09:33:00,1012.78,5.49,200,1.94,90,2.4,72,1.06,0.0,0.0,47.2,2024-01-01 09:33:00
575,2024-01-01 09:34:00,1013.66,6.01,12,1.47,151,2.02,149,0.85,0.0,0.0,35.35,2024-01-01 09:34:00
576,2024-01-01 09:35:00,1013.15,4.49,213,2.0,156,2.89,0,1.57,0.0,0.0,60.26,2024-01-01 09:35:00
577,2024-01-01 09:36:00,1013.12,5.71,219,1.16,308,1.26,68,0.98,0.0,0.0,55.44,2024-01-01 09:36:00
578,2024-01-01 09:37:00,1012.25,5.97,285,1.44,149,2.26,292,0.5,0.0,0.0,48.12,2024-01-01 09:37:00
579,2024-01-01 09:38:00,1013.57,4.84,243,2.34,327,2.55,229,1.58,0.0,0.0,50.09,2024-01-01 09:38:00
580,2024-01-01 09:39:00,1012.63,6.15,355,2.3,270,2.69,210,2.09,0.0,0.0,44.14,2024-01-01 09:39:00
581,2024-01-01 09:40:00,1013.28,5.74,257,1.8,68,2.12,71,1.46,0.0,0.0,58.48,2024-01-01 09:40:00
582,2024-01-01 09:41:00,1013.39,5.36,57,1.49,115,1.89,95,0.68,0.0,0.0,59.49,2024-01-01 09:41:00
583,2024-01-01 09:42:00,1013.93,5.88,35,1.49,191,1.64,83,0.79,0.0,0.0,50.78,2024-01-01 09:42:00
584,2024-01-01 09:43:00,1012.6,6.7,327,1.81,3,2.31,227,1.04,0.0,0.0,55.12,2024-01-01 09:43:00
585,2024-01-01 09:44:00,1011.74,5.65,192,2.32,74,3.12,298,1.88,0.0,0.0,50.88,2024-01-01 09:44:00
586,2024-01-01 09:45:00,1013.34,5.68,332,2.46,297,2.9,235,1.74,0.0,0.0,43.32,2024-01-01 09:45:00
587,2024-01-01 09:46:00,1014.15,5.32,49,1.75,240,2.24,292,1.36,0.0,0.0,47.94,2024-01-01 09:46:00
588,2024-01-01 09:47:00,1013.87,5.12,31,1.42,29,2.27,221,1.21,0.0,0.0,50.66,2024-01-01 09:47:00
589,2024-01-01 09:48:00,1013.35,5.96,97,2.13,142,2.84,222,1.5,0.0,0.0,47.73,2024-01-01 09:48:00
590,2024-01-01 09:49:00,1013.0,5.11,42,1.59,325,2.08,280,0.61,0.0,0.0,48.91,2024-01-01 09:49:00
591,2024-01-01 09:50:00,1013.65,5.57,350,1.74,182,2.0,220,1.43,0.0,0.0,49.54,2024-01-01 09:50:00
592,2024-01-01 09:51:00,1012.76,5.29,333,2.66,15,3.54,215,2.2,0.0,0.0,49.6,2024-01-01 09:51:00
593,2024-01-01 09:52:00,1013.49,5.77,309,2.41,110,2.99,230,1.74,0.0,0.0,50.26,2024-01-01 09:52:00
594,2024-01-01 09:53:00,1013.5,5.69,46,2.08,359,2.3,168,1.54,0.0,0.0,44.7,2024-01-01 09:53:00
595,2024-01-01 09:54:00,1013.78,6.04,269,1.36,200,1.63,328,0.52,0.0,0.0,46.41,2024-01-01 09:54:00
596,2024-01-01 09:55:00,1014.63,5.26,310,2.11,106,2.91,41,1.35,0.0,0.0,43.58,2024-01-01 09:55:00
597,2024-01-01 09:56:00,1013.45,5.38,62,2.53,161,2.57,257,2.47,0.0,0.0,54.89,2024-01-01 09:56:00
598,2024-01-01 09:57:00,1013.0,5.02,18,1.81,282,2.8,195,0.81,0.0,0.0,39.47,2024-01-01 09:57:00
599,2024-01-01 09:58:00,1013.24,5.29,346,2.68,268,2.81,95,1.93,0.0,0.0,55.77,2024-01-01 09:58:00
600,2024-01-01 09:59:00,1012.37,5.69,100,2.65,154,3.45,316,1.79,0.0,0.0,56.93,2024-01-01 09:59:00
601,2024-01-01 10:00:00,1012.9,5.88,36,2.83,72,3.22,13,2.18,0.0,0.0,48.49,2024-01-01 10:00:00
602,2024-01-01 10:01:00,1013.05,5.04,106,2.15,196,2.64,112,1.29,0.0,0.0,36.98,2024-01-01 10:01:00
603,2024-01-01 10:02:00,1012.99,5.93,91,2.29,242,3.17,76,2.18,0.0,0.0,48.19,2024-01-01 10:02:00
604,2024-01-01 10:03:00,1013.33,6.17,307,2.71,85,3.12,276,2.36,0.0,0.0,49.68,2024-01-01 10:03:00
605,2024-01-01 10:04:00,1012.84,5.69,184,2.22,286,2.76,319,1.34,0.0,0.0,44.95,2024-01-01 10:04:00
606,2024-01-01 10:05:00,1013.81,6.42,215,1.75,258,1.8,159,1.55,0.0,0.0,47.42,2024-01-01 10:05:00
607,2024-01-01 10:06:00,1013.25,5.09,27,1.78,285,1.78,312,1.7,0.0,0.0,57.65,2024-01-01 10:06:00
608,2024-01-01 10:07:00,1013.25,4.85,35,2.12,148,2.36,118,1.33,0.0,0.0,53.32,2024-01-01 10:07:00
609,2024-01-01 10:08:00,1013.09,4.58,319,1.35,354,2.03,160,0.51,0.0,0.0,45.38,2024-01-01 10:08:00
610,2024-01-01 10:09:00,1013.33,6.21,17,1.93,189,2.05,307,1.77,0.0,0.0,42.01,2024-01-01 10:09:00
611,2024-01-01 10:10:00,1013.66,5.79,344,2.55,216,2.66,350,1.7,0.0,0.0,48.36,2024-01-01 10:10:00
612,2024-01-01 10:11:00,1012.82,5.43,195,0.9,354,1.31,145,0.21,0.0,0.0,48.93,2024-01-01 10:11:00
613,2024-01-01 10:12:00,1012.92,5.59,77,2.77,85,3.42,162,2.25,0.0,0.0,52.48,2024-01-01 10:12:00
614,2024-01-01 10:13:00,1013.1,4.89,166,2.56,215,3.27,178,1.73,0.0,0.0,47.32,2024-01-01 10:13:00
615,2024-01-01 10:14:00,1012.58,6.67,89,1.77,319,1.95,88,1.35,0.0,0.0,52.56,2024-01-01 10:14:00
616,2024-01-01 10:15:00,1012.84,5.51,263,2.27,117,2.35,222,2.08,0.0,0.0,59.68,2024-01-01 10:15:00
617,2024-01-01 10:16:00,1013.01,5.49,207,2.0,86,2.94,265,1.72,0.0,0.0,54.08,2024-01-01 10:16:00
618,2024-01-01 10:17:00,1013.69,5.8,211,2.61,39,2.87,238,2.1,0.0,0.0,49.76,2024-01-01 10:17:00
619,2024-01-01 10:18:00,1013.38,5.67,270,2.49,160,3.34,307,1.96,0.0,0.0,49.08,2024-01-01 10:18:00
620,2024-01-01 10:19:00,1013.35,5.54,262,1.3,190,2.16,33,0.49,0.0,0.0,48.22,2024-01-01 10:19:00
